date,watch_time_minutes,views,youtube_red_watch_time_minutes,youtube_red_views,average_view_duration,card_clicks,cards_shown,clicks_per_card_shown,card_teaser_clicks,card_teasers_shown,clicks_per_card_teaser_shown,end_screen_elements_shown,end_screen_element_clicks,clicks_per_end_screen_element_shown,estimated_partner_revenue_usd,estimated_partner_ad_revenue_usd,estimated_partner_adsense_revenue_usd,estimated_partner_doubleclick_revenue_usd,partner_transaction_revenue_usd,transactions,partner_revenue_per_transaction_usd,estimated_monetized_playbacks,playback_based_cpm_usd,ad_impressions,cpm_usd,youtube_ad_revenue_usd,youtube_red_partner_revenue_usd,youtube_red_watch_time_hours,annotation_clicks,clickable_annotations_shown,annotation_click_through_rate,annotation_closes,closable_annotations_shown,annotation_close_rate,annotations_shown,videos_published,videos_added,likes,likes_added,likes_removed,dislikes,dislikes_added,dislikes_removed,shares,comments,videos_in_playlists,videos_added_to_playlists,videos_removed_from_playlists,subscribers,subscribers_gained,subscribers_lost,average_percentage_viewed,watch_time_hours
2013-08-19,28,26,0,0,1.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,5,20.00,0,7,0.00,7,,,0,0,0,0,0,0,0,6,0,0,0,1,1,0,21.32,0
2013-08-20,6,7,0,0,0.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,3,0.00,0,3,0.00,3,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14.46,0
2013-08-21,18,17,0,0,1.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,4,0.00,0,9,0.00,9,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17.64,0
2013-08-22,45,14,0,0,3.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,16,0.00,0,16,0.00,16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.25,1
2013-08-23,13,8,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.09,0
2013-08-24,3,3,0,0,1.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.81,0
2013-08-25,8,8,0,0,1.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.20,0
2013-08-26,53,55,0,0,1.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,9,0.00,0,15,0.00,15,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,21.95,1
2013-08-27,24,13,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,2,0,0,0,1,1,0,30.34,0
2013-08-28,1,4,0,0,0.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26,0
2013-08-29,38,11,0,0,3.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,46.89,1
2013-08-30,69,9,0,0,7.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,50.88,1
2013-08-31,19,3,0,0,6.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19,0
2013-09-01,4,3,0,0,1.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,0
2013-09-02,45,11,0,0,4.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,3,0.00,0,6,0.00,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.27,1
2013-09-03,63,21,0,0,3.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,17,0.00,0,17,0.00,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.28,1
2013-09-04,12,10,0,0,1.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,3,0.00,0,3,0.00,3,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,10.36,0
2013-09-05,1,4,0,0,0.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0
2013-09-06,4,3,0,0,1.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56,0
2013-09-07,31,12,0,0,2.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33.60,1
2013-09-08,1,2,0,0,0.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0
2013-09-09,278,96,0,0,2.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,24,4.17,0,39,0.00,39,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34.16,5
2013-09-10,151,47,0,0,3.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,18,5.56,0,18,0.00,18,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,38.53,3
2013-09-11,108,43,0,0,2.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,12,8.33,0,12,0.00,12,,,3,5,2,0,0,0,0,1,0,0,0,0,0,0,26.93,2
2013-09-12,99,31,0,0,3.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,3,0.00,3,,,1,1,0,0,0,0,0,1,0,0,0,1,1,0,34.29,2
2013-09-13,66,26,0,0,2.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.49,1
2013-09-14,55,22,0,0,2.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,3,0.00,0,3,0.00,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.75,1
2013-09-15,71,29,0,0,2.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,34.89,1
2013-09-16,89,51,0,0,1.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,3,0.00,0,11,0.00,11,,,1,1,0,0,0,0,0,4,0,0,0,1,1,0,25.32,1
2013-09-17,73,40,0,0,1.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,9,0.00,0,9,0.00,9,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24.88,1
2013-09-18,62,42,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,6,0,0,0,0,0,0,22.60,1
2013-09-19,70,24,0,0,2.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,3,0.00,0,3,0.00,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.85,1
2013-09-20,82,25,0,0,3.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.36,1
2013-09-21,130,41,0,0,3.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,9,0.00,0,9,0.00,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.59,2
2013-09-22,55,23,0,0,2.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,3,0.00,0,3,0.00,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.63,1
2013-09-23,89,32,0,0,2.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,6,0.00,0,6,0.00,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.03,1
2013-09-24,61,23,0,0,2.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,6,16.67,0,6,0.00,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.05,1
2013-09-25,40,35,0,0,1.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,12,0.00,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.59,1
2013-09-26,109,41,0,0,2.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,15,6.67,0,15,0.00,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.26,2
2013-09-27,61,39,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.03,1
2013-09-28,135,61,0,0,2.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,12,16.67,0,12,0.00,12,,,3,3,0,0,0,0,0,0,0,0,0,3,3,0,30.81,2
2013-09-29,85,38,0,0,2.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,9,0.00,0,9,0.00,9,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31.54,1
2013-09-30,43,32,0,0,1.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25.35,1
2013-10-01,21,22,0,0,0.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12.39,0
2013-10-02,391,105,0,0,3.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,24,8.33,0,33,0.00,33,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,34.20,7
2013-10-03,225,60,0,0,3.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,12,0.00,0,12,0.00,12,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,34.88,4
2013-10-04,155,44,0,0,3.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,18,0.00,0,18,0.00,18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.96,3
2013-10-05,194,63,0,0,3.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.92,3
2013-10-06,269,86,0,0,3.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,3,0.00,0,3,0.00,3,,,1,4,3,0,3,3,0,0,0,0,0,0,0,0,34.17,4
2013-10-07,255,89,0,0,2.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,6,0.00,0,13,0.00,13,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,28.00,4
2013-10-08,172,50,0,0,3.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,9,0.00,0,9,0.00,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.32,3
2013-10-09,121,42,0,0,2.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,9,0.00,0,9,0.00,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.44,2
2013-10-10,87,36,0,0,2.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,9,0.00,0,9,0.00,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.29,1
2013-10-11,160,57,0,0,2.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,16,0.00,0,19,0.00,19,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.98,3
2013-10-12,91,41,0,0,2.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,3,0.00,0,3,0.00,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.24,2
2013-10-13,94,59,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,5,0.00,0,5,0.00,5,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,24.05,2
2013-10-14,107,51,0,0,2.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,5,0.00,0,5,0.00,5,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,27.47,2
2013-10-15,450,158,0,0,2.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,48,2.08,0,57,0.00,57,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,29.98,7
2013-10-16,144,65,0,0,2.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,7,0.00,0,7,0.00,7,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,24.41,2
2013-10-17,179,59,0,0,3.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,12,0.00,0,12,0.00,12,,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,32.50,3
2013-10-18,186,69,0,0,2.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,21,0.00,0,21,0.00,21,,,1,1,0,1,1,0,0,0,0,0,0,1,1,0,29.11,3
2013-10-19,157,64,0,0,2.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,7,0.00,0,7,0.00,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97,3
2013-10-20,173,57,0,0,3.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,10,0.00,0,10,0.00,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.21,3
2013-10-21,180,94,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,40,5.00,2,40,5.00,40,,,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,21.85,3
2013-10-22,118,44,0,0,2.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,29,0.00,7,29,24.14,29,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30.80,2
2013-10-23,96,33,0,0,2.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,26,0.00,1,26,3.85,26,,,0,0,0,0,0,0,0,0,0,0,0,2,2,0,30.95,2
2013-10-24,125,55,0,0,2.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,29,0.00,1,29,3.45,29,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22.08,2
2013-10-25,173,62,0,0,2.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,32,3.12,2,32,6.25,32,,,0,0,0,1,1,0,0,2,0,0,0,0,0,0,31.44,3
2013-10-26,92,45,0,0,2.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,28,0.00,1,28,3.57,28,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25.85,2
2013-10-27,82,47,0,0,1.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,33,0.00,4,33,12.12,33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.77,1
2013-10-28,122,52,0,0,2.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,35,0.00,3,35,8.57,35,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,29.47,2
2013-10-29,76,40,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,23,0.00,0,23,0.00,23,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21.71,1
2013-10-30,162,62,0,0,2.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,45,0.00,7,45,15.56,45,,,1,1,0,0,0,0,0,2,0,0,0,0,0,0,33.41,3
2013-10-31,96,35,0,0,2.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,29,0.00,3,29,10.34,29,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,37.67,2
2013-11-01,195,74,0,0,2.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,54,0.00,5,54,9.26,54,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.10,3
2013-11-02,204,80,0,0,2.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,56,0.00,4,56,7.14,56,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,34.62,3
2013-11-03,107,45,0,0,2.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,26,0.00,4,26,15.38,26,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,31.12,2
2013-11-04,115,53,0,0,2.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,31,0.00,8,32,25.00,32,1,1,2,2,0,0,0,0,0,1,0,0,0,2,2,0,30.65,2
2013-11-05,162,55,0,0,2.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,68,1.47,3,68,4.41,68,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33.84,3
2013-11-06,102,39,0,0,2.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,42,0.00,2,44,4.55,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.11,2
2013-11-07,100,40,0,0,2.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,24,4.17,2,24,8.33,24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.18,2
2013-11-08,141,56,0,0,2.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,32,0.00,1,32,3.12,32,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,42.67,2
2013-11-09,173,59,0,0,2.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,35,0.00,2,35,5.71,35,,,1,1,0,0,0,0,0,2,0,0,0,0,0,0,40.57,3
2013-11-10,173,68,0,0,2.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,51,0.00,2,51,3.92,51,,,1,1,0,0,0,0,0,2,0,0,0,0,0,0,44.92,3
2013-11-11,260,104,0,0,2.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,66,0.00,3,66,4.55,66,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.72,4
2013-11-12,183,66,0,0,2.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,48,0.00,1,48,2.08,48,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40.02,3
2013-11-13,112,46,0,0,2.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,25,0.00,2,25,8.00,25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.02,2
2013-11-14,138,45,0,0,3.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,23,0.00,3,23,13.04,23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.90,2
2013-11-15,171,69,0,0,2.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,38,0.00,1,38,2.63,38,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,41.41,3
2013-11-16,121,49,0,0,2.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,34,0.00,4,34,11.76,34,,,2,2,0,0,0,0,0,0,0,0,0,1,1,0,36.88,2
2013-11-17,134,63,0,0,2.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,27,0.00,4,27,14.81,27,,,1,1,0,0,0,0,0,2,0,0,0,1,1,0,33.20,2
2013-11-18,222,69,0,0,3.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,48,2.08,5,48,10.42,48,,,3,3,0,0,0,0,1,4,0,0,0,1,1,0,53.66,4
